nome_municipio,sigla_uf,nome_regiao,taxa_prevista,meta,total_alunos,taxa_prevista_pct,gap_meta,em_risco
Urbano Santos,MA,Nordeste,0.634319,77.24,21,63.4319,-13.808099975585932,True
Padre Marcos,PI,Nordeste,0.662025,80.0,4,66.2025,-13.797500610351562,True
Alto Alegre do Maranhão,MA,Nordeste,0.5799969,71.78,19,57.999687,-13.780312805175782,True
Santo Amaro,BA,Nordeste,0.35896745,49.62,33,35.896744,-13.723256225585935,True
Candiba,BA,Nordeste,0.38427618,52.13000000000001,12,38.42762,-13.702380065917978,True
Mucuri,BA,Nordeste,0.40473768,54.16,37,40.473766,-13.6862336730957,True
Novo Airão,AM,Norte,0.6281827,76.5,30,62.81827,-13.68172836303711,True
Igarapé Grande,MA,Nordeste,0.66323936,80.0,10,66.32394,-13.676063537597656,True
Colônia Leopoldina,AL,Nordeste,0.6634205,80.0,20,66.34205,-13.657951354980469,True
Passagem Franca do Piauí,PI,Nordeste,0.6636149,80.0,7,66.361496,-13.638504028320312,True
São José da Safira,MG,Sudeste,0.60072136,73.69,4,60.072136,-13.617864074707029,True
Itaparica,BA,Nordeste,0.31118813,44.71,22,31.118813,-13.591187438964845,True
Moita Bonita,SE,Nordeste,0.35467038,49.04999999999999,5,35.467037,-13.582962799072256,True
Marizópolis,PB,Nordeste,0.6645765,80.0,4,66.45765,-13.542350769042969,True
Itamarati,AM,Norte,0.5857911,72.11,9,58.57911,-13.530890808105468,True
São Martinho da Serra,RS,Sul,0.63475204,77.0,3,63.475204,-13.524795532226562,True
Chapada,RS,Sul,0.62503266,76.02,12,62.503265,-13.516734619140621,True
Pedra Grande,RN,Nordeste,0.3757734,51.07,4,37.57734,-13.492660827636719,True
Alcobaça,BA,Nordeste,0.3746906,50.94,26,37.46906,-13.470941009521482,True
Santo Cristo,RS,Sul,0.6314966,76.62,15,63.149662,-13.470337982177739,True
Espumoso,RS,Sul,0.6652967,80.0,9,66.52967,-13.470329284667969,True
Cerro Largo,RS,Sul,0.62370616,75.82,12,62.370617,-13.449383087158196,True
Novo Hamburgo,RS,Sul,0.5182527,65.27,218,51.825268,-13.44473220825195,True
Lagoa de Pedras,RN,Nordeste,0.39553422,52.99,4,39.55342,-13.43657897949219,True
Adustina,BA,Nordeste,0.36934122,50.37,12,36.934124,-13.435876007080076,True
Feliz,RS,Sul,0.6046497,73.9,18,60.464973,-13.435026550292974,True
Araçagi,PB,Nordeste,0.5323339,66.65,17,53.23339,-13.416609191894537,True
Tomar do Geru,SE,Nordeste,0.35394537,48.79,11,35.39454,-13.395461120605468,True
Águas de Lindóia,SP,Sudeste,0.51071024,64.46,10,51.071022,-13.388977966308587,True
Tupandi,RS,Sul,0.6662189,80.0,8,66.62189,-13.37811279296875,True
Tupanciretã,RS,Sul,0.59827644,73.19,17,59.827644,-13.362355651855466,True
Alto do Rodrigues,RN,Nordeste,0.40225148,53.58,10,40.225147,-13.354852752685545,True
Laguna Carapã,MS,Centro-Oeste,0.6668354,80.0,13,66.68354,-13.316459655761719,True
Amargosa,BA,Nordeste,0.4256187,55.84,25,42.56187,-13.278129425048832,True
Campo Novo,RS,Sul,0.5245218,65.72,9,52.452183,-13.267817230224608,True
Tremedal,BA,Nordeste,0.41236496,54.5,10,41.236496,-13.263504028320312,True
Figueirópolis,TO,Norte,0.5200814,65.27,2,52.00814,-13.261859436035152,True
Caraíbas,BA,Nordeste,0.38825166,52.02,12,38.825165,-13.194835205078128,True
Tio Hugo,RS,Sul,0.6681571,80.0,4,66.81571,-13.184288024902344,True
Triunfo,PE,Nordeste,0.6685228,80.0,17,66.85228,-13.147720336914062,True
Ibipitanga,BA,Nordeste,0.36793372,49.93,10,36.793373,-13.136626892089843,True
Zé Doca,MA,Nordeste,0.66871387,80.0,53,66.87138,-13.128616333007812,True
Jaú do Tocantins,TO,Norte,0.5109203,64.21,8,51.09203,-13.11797042846679,True
São José de Ubá,RJ,Sudeste,0.62748986,75.86,6,62.748985,-13.111014709472656,True
Várzea Grande,PI,Nordeste,0.66904724,80.0,2,66.904724,-13.09527587890625,True
Mato Queimado,RS,Sul,0.66938615,80.0,1,66.938614,-13.061386108398438,True
Viamão,RS,Sul,0.49300316,62.36,238,49.300316,-13.059684143066406,True
Santa Maria do Cambucá,PE,Nordeste,0.6694139,80.0,11,66.94139,-13.058609008789062,True
São Paulo das Missões,RS,Sul,0.65021855,78.07,2,65.02186,-13.048141784667962,True
São Felipe,BA,Nordeste,0.3839216,51.43,20,38.39216,-13.037841491699218,True
Barra do Ribeiro,RS,Sul,0.5744862,70.43,7,57.44862,-12.98138015747071,True
Hulha Negra,RS,Sul,0.5876974,71.75,6,58.769737,-12.980262756347656,True
Coremas,PB,Nordeste,0.56228614,69.16,9,56.228615,-12.93138519287109,True
Gravataí,RS,Sul,0.5342989,66.33,245,53.42989,-12.90011032104492,True
Alto Paraíso de Goiás,GO,Centro-Oeste,0.6711979,80.0,11,67.11979,-12.880210876464844,True
Esperança do Sul,RS,Sul,0.67129344,80.0,4,67.12934,-12.870658874511719,True
São Gonçalo do Gurguéia,PI,Nordeste,0.6417363,77.0,4,64.17363,-12.826370239257812,True
Ji-Paraná,RO,Norte,0.6719157,80.0,137,67.191574,-12.808425903320312,True
Nova Boa Vista,RS,Sul,0.67204666,80.0,3,67.204666,-12.795333862304688,True
Ubaíra,BA,Nordeste,0.39918146,52.71,12,39.918144,-12.791855773925782,True
Boa Vista,PB,Nordeste,0.5763149,70.41,6,57.631493,-12.778507385253903,True
Juru,PB,Nordeste,0.5555814,68.31,12,55.55814,-12.751860198974612,True
Amaturá,AM,Norte,0.5278203,65.52,10,52.78203,-12.737971801757809,True
Pedra Lavrada,PB,Nordeste,0.6354845,76.28,7,63.54845,-12.731549530029298,True
Nova Candelária,RS,Sul,0.67291254,80.0,6,67.29125,-12.708747863769531,True
Passa Quatro,MG,Sudeste,0.67293006,80.0,13,67.29301,-12.706993103027344,True
Aldeias Altas,MA,Nordeste,0.57157874,69.85,26,57.157875,-12.692124938964838,True
Teolândia,BA,Nordeste,0.39959627,52.65,13,39.95963,-12.690370941162108,True
União de Minas,MG,Sudeste,0.6078475,73.46,3,60.78475,-12.67524810791015,True
Caturama,BA,Nordeste,0.39659637,52.31,5,39.659637,-12.650362548828127,True
Passa Sete,RS,Sul,0.6741465,80.0,5,67.41465,-12.585350036621094,True
Ipiranga do Sul,RS,Sul,0.6743069,80.0,3,67.430695,-12.569305419921875,True
Poção de Pedras,MA,Nordeste,0.67450947,80.0,12,67.45094,-12.549057006835938,True
Dom Inocêncio,PI,Nordeste,0.67461216,80.0,5,67.46122,-12.538780212402344,True
Paraíso das Águas,MS,Centro-Oeste,0.6438289,76.92,16,64.3829,-12.537103576660158,True
Tapejara,RS,Sul,0.5881348,71.34,32,58.813484,-12.526515808105472,True
Moema,MG,Sudeste,0.67475027,80.0,16,67.47503,-12.524971008300781,True
Laje,BA,Nordeste,0.39533037,52.04,15,39.533035,-12.506964721679687,True
Ituberá,BA,Nordeste,0.3735657,49.86,12,37.35657,-12.503428802490234,True
Puxinanã,PB,Nordeste,0.63756895,76.24,25,63.756897,-12.483103027343745,True
Faxinal do Soturno,RS,Sul,0.6682017,79.26,6,66.82017,-12.439832458496099,True
Ibotirama,BA,Nordeste,0.35931262,48.37,31,35.931263,-12.438737030029294,True
Ribeirão do Largo,BA,Nordeste,0.401568,52.59,4,40.1568,-12.433200683593753,True
Santo Antônio do Retiro,MG,Sudeste,0.6596504,78.39,7,65.96504,-12.424957885742188,True
São João da Urtiga,RS,Sul,0.6462762,77.05,7,64.62762,-12.422383117675778,True
Crissiumal,RS,Sul,0.61815447,74.23,12,61.815445,-12.414555053710941,True
Inhapi,AL,Nordeste,0.55079234,67.49,20,55.079235,-12.410764923095698,True
Lagoa do Mato,MA,Nordeste,0.6760879,80.0,7,67.608795,-12.391204833984375,True
Bom Sucesso,PB,Nordeste,0.5538148,67.77,7,55.38148,-12.3885188293457,True
Cocos,BA,Nordeste,0.41373602,53.76,24,41.3736,-12.386399993896482,True
Esteio,RS,Sul,0.53729707,66.11,79,53.729706,-12.380294189453124,True
Parnamirim,RN,Nordeste,0.37672383,50.04,140,37.672382,-12.367617645263671,True
Alcântara,MA,Nordeste,0.62103176,74.47,11,62.103176,-12.36682388305664,True
Ferreira Gomes,AP,Norte,0.6209238,74.45,14,62.09238,-12.357619476318362,True
Coronel Barros,RS,Sul,0.67645395,80.0,2,67.64539,-12.354606628417969,True
Felipe Guerra,RN,Nordeste,0.46271428,58.61,2,46.271427,-12.338572845458984,True
Santo Augusto,RS,Sul,0.6572616,78.05,8,65.72616,-12.323841857910153,True
Porto Real do Colégio,AL,Nordeste,0.57426685,69.69,17,57.426685,-12.263314666748045,True
Encruzilhada,BA,Nordeste,0.35656738,47.92,14,35.65674,-12.263261718750002,True
Paquetá,PI,Nordeste,0.67739874,80.0,5,67.739876,-12.260124206542969,True
Paraíso do Tocantins,TO,Norte,0.51524925,63.78,67,51.524925,-12.255074768066407,True
Currais,PI,Nordeste,0.6776834,80.0,4,67.76834,-12.231658935546875,True
Ilópolis,RS,Sul,0.67776173,80.0,3,67.77618,-12.223823547363281,True
Horizontina,RS,Sul,0.6038942,72.61,17,60.389416,-12.220584259033203,True
Quedas do Iguaçu,PR,Sul,0.60781056,73.0,41,60.781055,-12.218944549560547,True
Manaíra,PB,Nordeste,0.67790395,80.0,7,67.7904,-12.209602355957031,True
Uauá,BA,Nordeste,0.38383707,50.59,26,38.38371,-12.206291046142582,True
Santana do Manhuaçu,MG,Sudeste,0.67798793,80.0,8,67.79879,-12.201210021972656,True
Salete,SC,Sul,0.6609686,78.29,7,66.09686,-12.193137207031256,True
São Gonçalo do Abaeté,MG,Sudeste,0.67809534,80.0,3,67.80953,-12.190467834472656,True
Imaculada,PB,Nordeste,0.5704619,69.22,17,57.046192,-12.173807830810546,True
Sandolândia,TO,Norte,0.39122906,51.26,3,39.122906,-12.137094268798826,True
Maracaçumé,MA,Nordeste,0.49480453,61.61000000000001,37,49.480453,-12.129546508789069,True
Cupira,PE,Nordeste,0.661544,78.27,27,66.1544,-12.115596313476559,True
Vacaria,RS,Sul,0.5614169,68.24,65,56.141693,-12.09830688476562,True
Godofredo Viana,MA,Nordeste,0.6791214,80.0,22,67.91214,-12.087860107421875,True
Santa Luzia do Pará,PA,Norte,0.48273033,60.36,18,48.273033,-12.086966857910156,True
Ribeiro Gonçalves,PI,Nordeste,0.67939454,80.0,9,67.93945,-12.060546875,True
Centro do Guilherme,MA,Nordeste,0.6797587,80.0,7,67.975876,-12.024124145507812,True
Taquara,RS,Sul,0.5454709,66.57,47,54.54709,-12.022911376953118,True
Nova Bréscia,RS,Sul,0.656906,77.71,1,65.6906,-12.019402465820306,True
Corrente,PI,Nordeste,0.41011828,53.03,29,41.01183,-12.018170623779298,True
São João do Sabugi,RN,Nordeste,0.42500454,54.48,7,42.500454,-11.979546051025387,True
Jaicós,PI,Nordeste,0.67218035,79.14,16,67.21803,-11.921967163085938,True
Vale Verde,RS,Sul,0.68124175,80.0,4,68.124176,-11.875823974609375,True
Brejolândia,BA,Nordeste,0.35358578,47.23,5,35.358578,-11.871422271728512,True
Piatã,BA,Nordeste,0.3634552,48.21,23,36.34552,-11.86447998046875,True
Brasil Novo,PA,Norte,0.62399554,74.26,22,62.399555,-11.860444793701177,True
São Raimundo das Mangabeiras,MA,Nordeste,0.60582745,72.44,29,60.582745,-11.857255401611326,True
Caatiba,BA,Nordeste,0.41782558,53.61999999999999,9,41.78256,-11.837441558837881,True
Poções,BA,Nordeste,0.3795376,49.79,47,37.953762,-11.83623794555664,True
Bocaina,PI,Nordeste,0.68166083,80.0,2,68.166084,-11.833915710449219,True
Vila Nova dos Martírios,MA,Nordeste,0.6818273,80.0,24,68.18273,-11.817268371582031,True
Aguiar,PB,Nordeste,0.58732307,70.54,4,58.732307,-11.807692565917975,True
Montenegro,RS,Sul,0.56448704,68.22,68,56.448704,-11.771296234130858,True
Nova Roma do Sul,RS,Sul,0.682322,80.0,4,68.2322,-11.767799377441406,True
São Jorge,RS,Sul,0.6543803,77.17,2,65.438034,-11.731965942382814,True
Belo Campo,BA,Nordeste,0.41168076,52.89,15,41.168076,-11.721924438476563,True
Central do Maranhão,MA,Nordeste,0.68281907,80.0,9,68.281906,-11.718093872070312,True
Castro Alves,BA,Nordeste,0.38085055,49.79,23,38.085056,-11.704943695068359,True
Rio do Oeste,SC,Sul,0.6829872,80.0,5,68.29872,-11.701278686523438,True
Governador Archer,MA,Nordeste,0.6830168,80.0,8,68.30168,-11.698318481445312,True
São José da Barra,MG,Sudeste,0.6830929,80.0,8,68.30929,-11.690711975097656,True
Aveiro,PA,Norte,0.49320835,61.01,10,49.320835,-11.689164886474607,True
Vera Cruz,BA,Nordeste,0.33825383,45.5,26,33.825382,-11.674617767333984,True
Paraíso do Sul,RS,Sul,0.68344754,80.0,3,68.34476,-11.655242919921875,True
Torres,RS,Sul,0.5402593,65.68,46,54.02593,-11.654071502685554,True
Rosário Oeste,MT,Centro-Oeste,0.4637046,58.02,18,46.37046,-11.649539489746097,True
Cujubim,RO,Norte,0.6620778,77.84,26,66.20778,-11.632221069335941,True
Aurelino Leal,BA,Nordeste,0.36981836,48.61,7,36.981834,-11.628165588378906,True
Vicente Dutra,RS,Sul,0.6186313,73.49,1,61.86313,-11.62687133789062,True
Luiz Alves,SC,Sul,0.68402237,80.0,24,68.40224,-11.597763061523438,True
Francisco Dantas,RN,Nordeste,0.39058542,50.65,3,39.05854,-11.591459655761717,True
Paramirim,BA,Nordeste,0.4069906,52.28000000000001,17,40.69906,-11.580941467285164,True
Água Doce do Maranhão,MA,Nordeste,0.5777101,69.35,21,57.771008,-11.578992462158197,True
Custódia,PE,Nordeste,0.68448865,80.0,43,68.44887,-11.551132202148438,True
Varzedo,BA,Nordeste,0.38360664,49.91,7,38.360664,-11.549335632324215,True
Belém,AL,Nordeste,0.47663125,59.21,5,47.663124,-11.546875915527345,True
Bom Jesus da Serra,BA,Nordeste,0.36370674,47.9,3,36.370674,-11.529325866699217,True
Macaúbas,BA,Nordeste,0.37846217,49.35,29,37.84622,-11.503781890869142,True
Santana do Mundaú,AL,Nordeste,0.6850746,80.0,17,68.50746,-11.492538452148438,True
Nova Fátima,BA,Nordeste,0.40731558,52.21,3,40.73156,-11.478440246582032,True
Malta,PB,Nordeste,0.5881318,70.29,6,58.81318,-11.476820983886725,True
Itinga do Maranhão,MA,Nordeste,0.6847198,79.93,25,68.47198,-11.458022766113288,True
Bom Princípio,RS,Sul,0.63240266,74.68,18,63.240265,-11.439735107421882,True
Machados,PE,Nordeste,0.68565136,80.0,15,68.56514,-11.434860229492188,True
São Francisco do Oeste,RN,Nordeste,0.4931181,60.69,5,49.31181,-11.378190460205076,True
Engenho Velho,RS,Sul,0.6600548,77.38,2,66.00548,-11.374522094726558,True
São Desidério,BA,Nordeste,0.3901432,50.38,40,39.01432,-11.365679626464846,True
Presidente Lucena,RS,Sul,0.6864141,80.0,4,68.64141,-11.358589172363281,True
Caraá,RS,Sul,0.68643135,80.0,6,68.643135,-11.356864929199219,True
Couto Magalhães,TO,Norte,0.42036963,53.39,5,42.036964,-11.353035583496094,True
Santana do Maranhão,MA,Nordeste,0.6864889,80.0,6,68.648895,-11.351104736328125,True
Boca da Mata,AL,Nordeste,0.63245016,74.59,25,63.245018,-11.34498199462891,True
Maracanã,PA,Norte,0.58653885,69.99,23,58.653885,-11.336115112304682,True
Salgueiro,PE,Nordeste,0.6521861,76.55,66,65.21861,-11.33138732910156,True
Casinhas,PE,Nordeste,0.6822252,79.54,10,68.22252,-11.317481079101569,True
Gramado,RS,Sul,0.6793841,79.21,31,67.93841,-11.271592102050775,True
Doutor Maurício Cardoso,RS,Sul,0.6609843,77.35,2,66.09843,-11.251573181152338,True
Santa Rita de Cássia,BA,Nordeste,0.41086206,52.330000000000005,25,41.086205,-11.243795471191412,True
Itaquiraí,MS,Centro-Oeste,0.6316843,74.38,33,63.16843,-11.211569671630855,True
Cocal,PI,Nordeste,0.63009477,74.22,36,63.009476,-11.210524291992186,True
Bagé,RS,Sul,0.5377076,64.98,93,53.770763,-11.209236602783207,True
Trairão,PA,Norte,0.61082613,72.29,15,61.082615,-11.207385101318366,True
Jatobá,MA,Nordeste,0.62738,73.92999999999999,14,62.738003,-11.191997222900383,True
Glória de Dourados,MS,Centro-Oeste,0.6792184,79.07,14,67.921844,-11.148155517578118,True
Pinheiro Machado,RS,Sul,0.5804841,69.19,6,58.04841,-11.141591491699216,True
Cândido Godói,RS,Sul,0.6506072,76.2,7,65.06072,-11.139277648925784,True
Encanto,RN,Nordeste,0.41706222,52.83,7,41.706223,-11.12377746582031,True
Taipas do Tocantins,TO,Norte,0.48740768,59.86,1,48.74077,-11.119231567382812,True
Capanema,PA,Norte,0.53861254,64.97,66,53.861256,-11.108744354248046,True
Santa Cruz do Piauí,PI,Nordeste,0.68892884,80.0,6,68.89288,-11.10711669921875,True
Saubara,BA,Nordeste,0.37967664,49.07,11,37.967663,-11.102337188720703,True
Gurjão,PB,Nordeste,0.63248193,74.35,4,63.24819,-11.1018081665039,True
Francinópolis,PI,Nordeste,0.67172754,78.27,4,67.17275,-11.097247619628902,True
Balneário Barra do Sul,SC,Sul,0.5243907,63.53000000000001,19,52.43907,-11.09092834472657,True
Monte Alegre do Piauí,PI,Nordeste,0.5818556,69.24,10,58.18556,-11.054441680908198,True
Fortaleza dos Valos,RS,Sul,0.68959177,80.0,4,68.959175,-11.040824890136719,True
Itainópolis,PI,Nordeste,0.6401936,75.05,12,64.019356,-11.030644226074216,True
Eldorado,MS,Centro-Oeste,0.65069455,76.1,14,65.06946,-11.030541992187494,True
Cruz do Espírito Santo,PB,Nordeste,0.49332145,60.34,11,49.332146,-11.007854309082035,True
Rio Paranaíba,MG,Sudeste,0.6789814,78.89,13,67.89814,-10.99186004638672,True
Nova Xavantina,MT,Centro-Oeste,0.6198413,72.93,28,61.984127,-10.945872955322272,True
Axixá,MA,Nordeste,0.6906572,80.0,9,69.06572,-10.934280395507812,True
Arroio do Sal,RS,Sul,0.5860024,69.49,10,58.600243,-10.889757385253901,True
Cabaceiras,PB,Nordeste,0.5313606,64.02,5,53.136063,-10.883937377929684,True
Nova Floresta,PB,Nordeste,0.57510734,68.38,5,57.510735,-10.869265441894527,True
Andaraí,BA,Nordeste,0.39617214,50.48,19,39.617214,-10.862785797119137,True
Simplício Mendes,PI,Nordeste,0.69143564,80.0,12,69.14356,-10.856437683105469,True
Paulista,PB,Nordeste,0.54007643,64.86,6,54.007645,-10.852355346679687,True
São Bernardo,MA,Nordeste,0.6445105,75.28,36,64.45105,-10.828950195312501,True
Piracuruca,PI,Nordeste,0.6549181,76.3,32,65.491806,-10.80819396972656,True
Adamantina,SP,Sudeste,0.58639234,69.44,14,58.639233,-10.80076736450195,True
Uiraúna,PB,Nordeste,0.69201934,80.0,10,69.201935,-10.798065185546875,True
Cerrito,RS,Sul,0.65022725,75.82,6,65.02273,-10.7972720336914,True
Cachoeira do Sul,RS,Sul,0.5041704,61.21000000000001,55,50.41704,-10.792958221435555,True
Cruzeiro do Sul,RS,Sul,0.5933024,70.11,10,59.330242,-10.779757843017578,True
Manaquiri,AM,Norte,0.41591018,52.36999999999999,18,41.59102,-10.778981323242178,True
Itanhangá,MT,Centro-Oeste,0.692252,80.0,14,69.2252,-10.774803161621094,True
Pejuçara,RS,Sul,0.5377058,64.52,5,53.770576,-10.749423522949215,True
Marau,RS,Sul,0.5803688,68.78,51,58.03688,-10.743119506835939,True
Passira,PE,Nordeste,0.64942557,75.67,27,64.94256,-10.727441711425783,True
Marituba,PA,Norte,0.50374305,61.10000000000001,139,50.374306,-10.725694274902352,True
Tuparetama,PE,Nordeste,0.668147,77.54,13,66.814705,-10.725295104980475,True
Baianópolis,BA,Nordeste,0.35417002,46.14,16,35.417004,-10.722996368408204,True
Águas Mornas,SC,Sul,0.6928098,80.0,9,69.28098,-10.719017028808594,True
Carmópolis de Minas,MG,Sudeste,0.66685605,77.39,18,66.68561,-10.70439208984375,True
São Vicente do Seridó,PB,Nordeste,0.49180093,59.88,12,49.18009,-10.699908142089846,True
Bom Princípio do Piauí,PI,Nordeste,0.6930641,80.0,8,69.30641,-10.693588256835938,True
Getúlio Vargas,RS,Sul,0.63851523,74.54,19,63.851524,-10.688475646972663,True
Estrela Velha,RS,Sul,0.69313693,80.0,4,69.31369,-10.686309814453125,True
Santa Rita do Itueto,MG,Sudeste,0.6931813,80.0,8,69.31813,-10.681869506835938,True
São Pedro da Serra,RS,Sul,0.69327295,80.0,4,69.32729,-10.672706604003906,True
Abel Figueiredo,PA,Norte,0.5248233,63.15,8,52.48233,-10.667669677734374,True
Nova Brasilândia D'Oeste,RO,Norte,0.64943653,75.6,22,64.94366,-10.656343078613276,True
Mojuí dos Campos,PA,Norte,0.48656324,59.31,23,48.656322,-10.653677520751955,True
Santa Tereza do Tocantins,TO,Norte,0.4265771,53.31,5,42.657707,-10.652292785644534,True
Santa Luz,PI,Nordeste,0.6934796,80.0,6,69.34796,-10.65203857421875,True
Lago dos Rodrigues,MA,Nordeste,0.69351333,80.0,10,69.35133,-10.648666381835938,True
Anajatuba,MA,Nordeste,0.632785,73.92,17,63.278503,-10.641496582031252,True
Angélica,MS,Centro-Oeste,0.69366986,80.0,19,69.36699,-10.633010864257812,True
Rafael Jambeiro,BA,Nordeste,0.42953053,53.58,17,42.953053,-10.626947479248045,True
Sítio do Quinto,BA,Nordeste,0.39203182,49.830000000000005,13,39.203182,-10.626817779541021,True
Itaipava do Grajaú,MA,Nordeste,0.693793,80.0,22,69.3793,-10.620697021484375,True
Barra da Estiva,BA,Nordeste,0.42250484,52.87,23,42.250484,-10.619515533447263,True
Itaeté,BA,Nordeste,0.36840114,47.43,11,36.840115,-10.58988540649414,True
Terra de Areia,RS,Sul,0.5844214,69.02,16,58.44214,-10.577861328124996,True
Nova Colinas,MA,Nordeste,0.69425696,80.0,8,69.4257,-10.574302673339844,True
Pinhalzinho,SC,Sul,0.67946583,78.51,26,67.94659,-10.563413391113286,True
Lagoão,RS,Sul,0.6944098,80.0,7,69.44098,-10.55902099609375,True
Salgadinho,PB,Nordeste,0.633145,73.86,4,63.3145,-10.545501098632812,True
Uruguaiana,RS,Sul,0.5384537,64.39,109,53.84537,-10.54462875366211,True
Miraí,MG,Sudeste,0.6948665,80.0,12,69.48665,-10.513351440429688,True
Antas,BA,Nordeste,0.3940028,49.89,10,39.40028,-10.489720001220704,True
Alto Araguaia,MT,Centro-Oeste,0.6431403,74.79,17,64.31403,-10.475966491699225,True
Divina Pastora,SE,Nordeste,0.35212338,45.68,6,35.212337,-10.467662506103515,True
Redenção,PA,Norte,0.4873254,59.2,103,48.73254,-10.467459869384768,True
Dois Lajeados,RS,Sul,0.69542783,80.0,6,69.542786,-10.45721435546875,True
Boninal,BA,Nordeste,0.4024429,50.69,7,40.24429,-10.445710601806638,True
Olinda Nova do Maranhão,MA,Nordeste,0.6955631,80.0,5,69.556305,-10.443695068359375,True
Tubarão,SC,Sul,0.6141974,71.86,99,61.41974,-10.44026123046875,True
Raposa,MA,Nordeste,0.59551847,69.98,65,59.551846,-10.428154449462895,True
Vila Nova do Piauí,PI,Nordeste,0.6957252,80.0,3,69.57252,-10.427482604980469,True
Boa Vista do Sul,RS,Sul,0.63960606,74.36,3,63.960606,-10.399394378662109,True
Caetité,BA,Nordeste,0.43821642,54.21,34,43.82164,-10.388359985351563,True
Terra Santa,PA,Norte,0.618262,72.19,27,61.8262,-10.363801422119138,True
Fátima,BA,Nordeste,0.3811796,48.48,7,38.11796,-10.362038116455075,True
Bom Jesus do Tocantins,PA,Norte,0.5138366,61.74,19,51.383663,-10.356336822509768,True
